24.0505,2285
24.051,2288
24.0515,2295.5
24.052,2298
24.0525,2303.5
24.053,2299.5
24.0535,2293.5
24.054,2287.5
24.0545,2283.5
24.055,2272.5
24.0555,2277.5
24.056,2278
24.0565,2279
24.057,2288
24.0575,2300
24.058,2305
24.0585,2308
24.059,2304.5
24.0595,2303.5
24.06,2299.5
24.0605,2291.5
24.061,2282
24.0615,2282
24.062,2282
24.0625,2286
24.063,2285
24.0635,2295.5
24.064,2298
24.0645,2298.5
24.065,2299.5
24.0655,2296
24.066,2288.5
24.0665,2282
24.067,2277.5
24.0675,2272
24.068,2272.5
24.0685,2280
24.069,2285
24.0695,2295.5
24.07,2298
24.0705,2302
24.071,2303.5
24.0715,2303.5
24.072,2301
24.0725,2292.5
24.073,2287.5
24.0735,2286
24.074,2279.5
24.0745,2278
24.075,2278
24.0755,2285
24.076,2287
24.0765,2293.5
24.077,2300.5
24.0775,2295.5
24.078,2296
24.0785,2295.5
24.079,2290.5
24.0795,2284.5
24.08,2278
24.0805,2278
24.081,2283.5
24.0815,2287.5
24.082,2293
24.0825,2293
24.083,2301
24.0835,2301
24.084,2303.5
24.0845,2301
24.085,2293
24.0855,2293
24.086,2287.5
24.0865,2287
24.087,2285
24.0875,2285
24.088,2285
24.0885,2287.5
24.089,2291.5
24.0895,2293
24.09,2288.5
24.0905,2295.5
24.091,2293
24.0915,2295
24.092,2293
24.0925,2293
24.093,2286
24.0935,2283.5
24.094,2282
24.0945,2272.5
24.095,2271.5
24.0955,2271.5
24.096,2275.5
24.0965,2277
24.097,2278
24.0975,2286
24.098,2289.5
24.0985,2288.5
24.099,2285
24.0995,2280
24.1,2272.5
24.1005,2269
24.101,2266
24.1015,2256
24.102,2247.5
24.1025,2246
24.103,2243
24.1035,2251.5
24.104,2246
24.1045,2259
24.105,2255.5
24.1055,2260.5
24.106,2259.5
24.1065,2262
24.107,2259.5
24.1075,2251.5
24.108,2240.5
24.1085,2239.5
24.109,2234
24.1095,2233
24.11,2229.5
24.1105,2230
24.111,2230
24.1115,2230
24.112,2231.5
24.1125,2234
24.113,2226.5
24.1135,2226
24.114,2228
24.1145,2230
24.115,2226
24.1155,2225
24.116,2223.5
24.1165,2218
24.117,2212.5
24.1175,2211.5
24.118,2211.5
24.1185,2214
24.119,2215.5
24.1195,2222
24.12,2227.5
24.1205,2230.5
24.121,2230
24.1215,2224.5
24.122,2215
24.1225,2211
24.123,2200
24.1235,2196
24.124,2199.5
24.1245,2202.5
24.125,2213
24.1255,2216.5
24.126,2234
24.1265,2234
24.127,2234
24.1275,2226.5
24.128,2223.5
24.1285,2213.5
24.129,2203
24.1295,2194
24.13,2194
24.1305,2198
24.131,2200.5
24.1315,2210
24.132,2218
24.1325,2224
24.133,2226
24.1335,2224
24.134,2220.5
24.1345,2215.5
24.135,2213
24.1355,2204.5
24.136,2205.5
24.1365,2207.5
24.137,2201
24.1375,2202
24.138,2202
24.1385,2202.5
24.139,2210
24.1395,2211.5
24.14,2212.5
24.1405,2218.5
24.141,2220
24.1415,2220.5
24.142,2220.5
24.1425,2219.5
24.143,2213
24.1435,2212
24.144,2210.5
24.1445,2208.5
24.145,2207.5
24.1455,2207.5
24.146,2206
24.1465,2206
24.147,2206
24.1475,2207.5
24.148,2208.5
24.1485,2218
24.149,2218
24.1495,2220.5
24.15,2220.5
24.1505,2220.5
24.151,2218
24.1515,2214.5
24.152,2214
24.1525,2221
24.153,2218
24.1535,2222
24.154,2218
24.1545,2223.5
24.155,2222
24.1555,2223.5
24.156,2219.5
24.1565,2216
24.157,2214
24.1575,2218
24.158,2218
24.1585,2219.5
24.159,2223.5
24.1595,2224.5
24.16,2226
24.1605,2226.5
24.161,2229.5
24.1615,2228.5
24.162,2229
24.1625,2227.5
24.163,2223.5
24.1635,2223.5
24.164,2223.5
24.1645,2222
24.165,2222
24.1655,2223.5
24.166,2223.5
24.1665,2223.5
24.167,2221.5
24.1675,2218
24.168,2220.5
24.1685,2223.5
24.169,2225
24.1695,2223.5
24.17,2229
24.1705,2229
24.171,2235.5
24.1715,2239.5
24.172,2242
24.1725,2243.5
24.173,2245
24.1735,2247.5
24.174,2240.5
24.1745,2237.5
24.175,2227.5
24.1755,2223.5
24.176,2223
