24.0505,2117
24.051,2122
24.0515,2133
24.052,2139
24.0525,2143
24.053,2141
24.0535,2133
24.054,2122
24.0545,2103
24.055,2091
24.0555,2090
24.056,2090
24.0565,2095
24.057,2117
24.0575,2133
24.058,2154
24.0585,2157
24.059,2159
24.0595,2155
24.06,2142
24.0605,2133
24.061,2122
24.0615,2114
24.062,2101
24.0625,2101
24.063,2114
24.0635,2122
24.064,2133
24.0645,2138
24.065,2141
24.0655,2138
24.066,2133
24.0665,2122
24.067,2106
24.0675,2101
24.068,2101
24.0685,2113
24.069,2122
24.0695,2133
24.07,2135
24.0705,2142
24.071,2143
24.0715,2141
24.072,2138
24.0725,2133
24.073,2122
24.0735,2117
24.074,2101
24.0745,2095
24.075,2095
24.0755,2101
24.076,2117
24.0765,2130
24.077,2135
24.0775,2141
24.078,2143
24.0785,2138
24.079,2133
24.0795,2122
24.08,2103
24.0805,2101
24.081,2101
24.0815,2106
24.082,2122
24.0825,2133
24.083,2142
24.0835,2154
24.084,2143
24.0845,2138
24.085,2133
24.0855,2122
24.086,2122
24.0865,2114
24.087,2117
24.0875,2117
24.088,2117
24.0885,2121
24.089,2122
24.0895,2122
24.09,2122
24.0905,2122
24.091,2129
24.0915,2130
24.092,2130
24.0925,2130
24.093,2122
24.0935,2117
24.094,2103
24.0945,2095
24.095,2090
24.0955,2090
24.096,2090
24.0965,2093
24.097,2103
24.0975,2121
24.098,2122
24.0985,2130
24.099,2122
24.0995,2106
24.1,2093
24.1005,2085
24.101,2069
24.1015,2058
24.102,2053
24.1025,2043
24.103,2043
24.1035,2053
24.104,2058
24.1045,2058
24.105,2065
24.1055,2069
24.106,2069
24.1065,2069
24.107,2058
24.1075,2053
24.108,2037
24.1085,2027
24.109,2015
24.1095,2007
24.11,2005
24.1105,2005
24.111,2005
24.1115,2006
24.112,2007
24.1125,2007
24.113,2006
24.1135,2005
24.114,2005
24.1145,2002
24.115,1994
24.1155,1994
24.116,1994
24.1165,1983
24.117,1979
24.1175,1974
24.118,1973
24.1185,1974
24.119,1978
24.1195,1983
24.12,1994
24.1205,1994
24.121,1994
24.1215,1994
24.122,1979
24.1225,1967
24.123,1962
24.1235,1957
24.124,1957
24.1245,1962
24.125,1973
24.1255,1983
24.126,2002
24.1265,2005
24.127,2005
24.1275,1994
24.128,1979
24.1285,1966
24.129,1957
24.1295,1943
24.13,1941
24.1305,1941
24.131,1957
24.1315,1963
24.132,1978
24.1325,1994
24.133,2005
24.1335,2005
24.134,1994
24.1345,1983
24.135,1973
24.1355,1962
24.136,1957
24.1365,1954
24.137,1946
24.1375,1953
24.138,1957
24.1385,1962
24.139,1963
24.1395,1973
24.14,1978
24.1405,1983
24.141,1994
24.1415,1994
24.142,1993
24.1425,1983
24.143,1979
24.1435,1974
24.144,1967
24.1445,1962
24.145,1961
24.1455,1957
24.146,1954
24.1465,1957
24.147,1962
24.1475,1965
24.148,1978
24.1485,1983
24.149,1994
24.1495,2001
24.15,1994
24.1505,1994
24.151,1981
24.1515,1975
24.152,1973
24.1525,1973
24.153,1973
24.1535,1975
24.154,1981
24.1545,1983
24.155,1994
24.1555,1994
24.156,1993
24.1565,1983
24.157,1979
24.1575,1978
24.158,1978
24.1585,1979
24.159,1983
24.1595,1994
24.16,1994
24.1605,2005
24.161,2005
24.1615,2006
24.162,2007
24.1625,2005
24.163,2005
24.1635,2002
24.164,1994
24.1645,1983
24.165,1983
24.1655,1983
24.166,1983
24.1665,1983
24.167,1994
24.1675,1994
24.168,2005
24.1685,2005
24.169,2005
24.1695,2007
24.17,2011
24.1705,2013
24.171,2015
24.1715,2026
24.172,2029
24.1725,2037
24.173,2042
24.1735,2042
24.174,2037
24.1745,2026
24.175,2010
24.1755,2002
24.176,1994
24.1765,1982
24.177,1983
24.1775,1994
24.178,2005
24.1785,2026
24.179,2039
24.1795,2058
24.18,2069
24.1805,2069
24.181,2070
24.1815,2069
24.182,2069
24.1825,2058
24.183,2058
24.1835,2058
24.184,2058
24.1845,2069
24.185,2069
24.1855,2081
24.186,2085
24.1865,2085
24.187,2090
24.1875,2090
24.188,2101
24.1885,2122
24.189,2135
24.1895,2159
24.19,2194
24.1905,2218
24.191,2229
24.1915,2231
24.192,2229
24.1925,2219
24.193,2217
24.1935,2202
24.194,2199
24.1945,2213
24.195,2229
24.1955,2258
24.196,2282
24.1965,2322
24.197,2346
24.1975,2377
